SPOTIFY
acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;time_signature;valence;target;song_title;artist;V18
0,069300000000000;0,646;180036;0,9470;0,000000000000000;1;0,2830;-2762,000;1;0,1190;164111,00;4;0,9570;1;Dutchie Courage;Star Slinger;
0,096100000000000;0,704;241733;0,4900;0,000114000000000;9;0,1570;-6667,000;1;0,3390;155909,00;4;0,6460;1;Osaka Loop Line;Discovery;
0,002540000000000;0,812;237320;0,5540;0,698000000000000;7;0,0558;-10978,000;1;0,0567;123289,00;4;0,7860;1;White Horse;Laid Back;
0,000021500000000;0,657;214600;0,6990;0,153000000000000;11;0,0525;-4718,000;0;0,0297;123017,00;4;0,5310;1;Danger! High Voltage (Soulchild Radio Mix);Electric Six;
0,185000000000000;0,731;207496;0,8120;0,154000000000000;5;0,1310;-6691,000;1;0,0608;91,96;4;0,8610;1;Say Please;Teams vs, Star Slinger;
0,006490000000000;0,805;213280;0,5960;0,007720000000000;7;0,2990;-6007,000;1;0,1190;81004,00;4;0,7530;1;You Don't Love Me (No No No);Dawn Penn;
0,009470000000000;0,718;171933;0,8440;0,711000000000000;8;0,1220;-8045,000;1;0,0581;94988,00;4;0,5400;1;The Yes Strut;Teams vs, Star Slinger;
0,050700000000000;0,597;183798;0,7460;0,000198000000000;11;0,4930;-7991,000;0;0,5420;172215,00;4;0,8910;1;86 Carrot Gold;Teams vs, Star Slinger;
0,000419000000000;0,823;259680;0,8110;0,074500000000000;1;0,1760;-6158,000;1;0,0661;104,63;4;0,7180;1;How Do You See Me Now;Zdar;
0,001760000000000;0,819;231747;0,7770;0,093100000000000;8;0,0627;-7734,000;0;0,0614;104651,00;4;0,7690;1;See Me Now;Cassius;
0,020000000000000;0,671;200754;0,7810;0,000000000000000;2;0,0718;-5363,000;1;0,3110;134,02;4;0,6840;1;Every Freakin' - DJ Ayres remix;DJ Eleven;
0,004020000000000;0,872;198101;0,5650;0,237000000000000;7;0,0947;-10236,000;1;0,0708;125992,00;4;0,8850;1;Dance Our Way;DJ Eleven;
0,002410000000000;0,850;205663;0,6640;0,067200000000000;0;0,1920;-9141,000;1;0,1050;126018,00;4;0,5840;1;Flashing Lights;DJ Ayres;
0,652000000000000;0,360;217798;0,3620;0,000128000000000;10;0,1070;-7102,000;1;0,0385;116845,00;4;0,1440;1;The Daily Mail;Radiohead;
0,196000000000000;0,760;263733;0,7600;0,001850000000000;10;0,1130;-5964,000;0;0,0509;111,01;4;0,6160;1;Bizness;tUnE-yArDs;
0,030500000000000;0,874;217783;0,4920;0,000000000000000;2;0,1170;-4898,000;1;0,3280;64992,00;4;0,6440;1;Long Heels Red Bottoms;Trina;
0,022900000000000;0,527;188560;0,8710;0,155000000000000;4;0,4190;-8708,000;1;0,0354;120722,00;4;0,1200;1;I Wanna Be Your Dog;The Stooges;
0,000963000000000;0,767;317320;0,7120;0,002750000000000;5;0,2430;-7,280;1;0,0564;125025,00;4;0,9470;1;Jealousy;Martin Solveig;
0,233000000000000;0,328;225627;0,8270;0,005170000000000;6;0,6320;-2545,000;0;0,2520;103127,00;4;0,7090;1;Embody;Sebastian;
0,017500000000000;0,702;185840;0,7730;0,001650000000000;9;0,6510;-3741,000;1;0,2140;100006,00;4;0,4840;1;Love In Motion - feat, Mayer Hawthorne;Sebastian;
0,003140000000000;0,654;210897;0,7340;0,000249000000000;0;0,0802;-6216,000;1;0,1120;126995,00;4;0,2430;1;Save the World;Swedish House Mafia;
0,036900000000000;0,448;258653;0,7330;0,042500000000000;3;0,1690;-6238,000;1;0,0292;142008,00;4;0,4040;1;Myth;Beach House;
0,015200000000000;0,542;265480;0,8540;0,000000000000000;8;0,0639;-5041,000;1;0,0445;128041,00;4;0,2620;1;Ready 2 Go;Martin Solveig;
0,002060000000000;0,469;235301;0,8210;0,009140000000000;2;0,2580;-5055,000;0;0,0397;173964,00;4;0,2260;1;We Are Young - The Popopopops Remix;Juveniles;
0,429000000000000;0,857;287200;0,8890;0,000005210000000;6;0,1430;-4382,000;1;0,0795;103072,00;4;0,8200;1;Bop Gun (One Nation) - Radio Edit;Ice Cube;
0,000407000000000;0,796;279952;0,7740;0,812000000000000;9;0,0784;-4833,000;0;0,0509;124989,00;4;0,3270;1;La Funky;Destructo feat, Oliver;
0,040100000000000;0,670;306280;0,8970;0,002100000000000;7;0,2930;-5,190;0;0,0922;127994,00;4;0,2940;1;In My Mind (Axwell Remix);Ivan Gough & Feenixpawl feat, Georgi Kay;
0,000299000000000;0,697;238206;0,6800;0,006740000000000;2;0,1250;-6847,000;1;0,0318;98002,00;4;0,2880;1;On'n'On - Ruined by Rick Rubin;Justice;
0,019300000000000;0,352;248133;0,8070;0,000006040000000;0;0,0963;-7781,000;1;0,1730;90772,00;4;0,0459;1;Don't Die;Killer Mike;
0,122000000000000;0,687;357280;0,7990;0,001100000000000;1;0,1070;-9181,000;0;0,3550;128001,00;4;0,0397;1;Van Vogue;Azealia Banks;
0,099800000000000;0,666;285320;0,8110;0,061400000000000;11;0,0588;-5079,000;0;0,0357;124954,00;4;0,9550;1;How Do You Do?;Hot Chip;
0,028500000000000;0,764;270680;0,7680;0,023500000000000;5;0,1220;-5614,000;1;0,0382;125988,00;4;0,6270;1;Night And Day;Hot Chip;
0,013200000000000;0,677;271480;0,8600;0,011900000000000;1;0,0487;-5074,000;1;0,0348;121989,00;4;0,7930;1;Don't Deny Your Heart;Hot Chip;
0,275000000000000;0,735;212333;0,8010;0,000000000000000;1;0,1370;-5067,000;1;0,0554;123094,00;4;0,4910;1;Focused - feat, Kid Cudi;Wale;
0,000483000000000;0,286;242653;0,6940;0,002520000000000;6;0,0773;-7481,000;1;0,0335;169904,00;4;0,4110;1;Neptune;Lemonade;
0,001380000000000;0,881;259200;0,5640;0,000000000000000;2;0,0983;-5239,000;1;0,2320;100032,00;4;0,3600;1;Function - feat, YG;IAmSu & Problem E-40;
0,008600000000000;0,246;237947;0,8430;0,241000000000000;4;0,1370;-10022,000;1;0,0396;80047,00;4;0,6810;1;Didn't You;Cloud Nothings;
0,000248000000000;0,515;172520;0,8760;0,156000000000000;5;0,0606;-5448,000;1;0,0375;105128,00;4;0,7070;1;Search Party;Small Black;
0,022700000000000;0,816;222920;0,8940;0,000072300000000;6;0,3310;-9243,000;1;0,0819;99995,00;4;0,9680;1;Mi Swing es Tropical;Nickodemus;
0,005690000000000;0,715;346773;0,5180;0,772000000000000;5;0,0983;-11,000;0;0,0699;129,87;4;0,9230;1;Stock Exchange;Miss Kittin;
0,036500000000000;0,829;336906;0,6370;0,023300000000000;5;0,2670;-9481,000;0;0,0882;120761,00;4;0,6880;1;Changes;Crazy P;
0,289000000000000;0,444;146360;0,9780;0,778000000000000;6;0,1710;-6238,000;1;0,0998;125371,00;4;0,4630;1;Play This (Also);J Rocc;
0,232000000000000;0,612;212944;0,7250;0,011000000000000;6;0,3950;-5775,000;0;0,0966;195972,00;4;0,1530;1;Obedear;Purity Ring;
0,098900000000000;0,700;285211;0,7180;0,060900000000000;2;0,2180;-5882,000;1;0,0535;81997,00;4;0,3430;1;Slow Down;Poolside;
0,000869000000000;0,754;295867;0,8770;0,000000000000000;2;0,0576;-3486,000;1;0,0586;132033,00;4;0,5570;1;I Don't Like;Chief Keef;
0,148000000000000;0,327;275286;0,6540;0,004420000000000;6;0,0939;-6258,000;0;0,0364;102532,00;3;0,2620;1;Sleeping Ute;Grizzly Bear;
0,017300000000000;0,646;197132;0,7780;0,000000000000000;1;0,0702;-7,440;0;0,1030;127813,00;4;0,1730;1;Hands On the Wheel (feat, a$Ap Rocky);ScHoolboy Q;
0,009910000000000;0,486;252707;0,5260;0,158000000000000;0;0,0976;-9041,000;1;0,0272;75461,00;4;0,7260;1;The Kids Were Wrong;Memoryhouse;
0,473000000000000;0,551;283373;0,5040;0,664000000000000;7;0,0818;-11166,000;1;0,0309;115998,00;4;0,1370;1;Walk With Me;Memoryhouse;
0,024600000000000;0,586;274133;0,8060;0,000167000000000;1;0,3530;-9542,000;1;0,0548;110325,00;4;0,2070;1;Her Fantasy;Matthew Dear;
0,009090000000000;0,694;337187;0,7160;0,000814000000000;7;0,0772;-7468,000;1;0,0513;121427,00;4;0,8960;1;Der Kommissar;After The Fire;
0,122000000000000;0,817;220987;0,5280;0,000000000000000;1;0,2840;-6551,000;1;0,0656;100997,00;4;0,1610;1;Slow Down;Clyde Carson;
0,076400000000000;0,611;255320;0,6770;0,069800000000000;10;0,2410;-6745,000;0;0,0340;166,04;4;0,2330;1;Genesis;Grimes;
0,419000000000000;0,727;239360;0,6570;0,000000000000000;0;0,0624;-5307,000;1;0,1880;82553,00;4;0,7940;1;About to Die;Dirty Projectors;
0,229000000000000;0,485;330920;0,7930;0,784000000000000;0;0,4060;-8693,000;1;0,0573;131951,00;4;0,2950;1;Best Night;The War On Drugs;
0,041300000000000;0,520;269000;0,8720;0,725000000000000;8;0,1610;-8104,000;1;0,0483;111958,00;4;0,5240;1;Brothers;The War On Drugs;
0,000105000000000;0,399;304907;0,7610;0,045600000000000;9;0,0757;-6318,000;1;0,0334;140084,00;4;0,2440;1;We Own The Sky;M83;
0,520000000000000;0,582;212602;0,9030;0,779000000000000;0;0,2430;-4505,000;1;0,0335;119457,00;4;0,9020;1;Chicken Half;Sugarman Three;
0,083300000000000;0,852;237533;0,5230;0,000000000000000;5;0,1060;-6716,000;0;0,0320;130154,00;4;0,6480;1;Two Of Hearts;Stacey Q;
0,015600000000000;0,623;289640;0,8060;0,076900000000000;0;0,2010;-8533,000;1;0,0352;130049,00;4;0,8470;1;The Perfect Kiss;New Order;
0,145000000000000;0,844;265400;0,6880;0,003510000000000;4;0,1040;-8594,000;0;0,2910;96671,00;4;0,7470;1;Can I Kick It?;A Tribe Called Quest;
0,027500000000000;0,684;195373;0,6030;0,000311000000000;11;0,1910;-8127,000;0;0,0989;81,00;4;0,5080;1;Sure Thing;Miguel;
0,000103000000000;0,498;322933;0,5530;0,528000000000000;5;0,2730;-6193,000;1;0,0332;111015,00;4;0,2280;1;Kim & Jessie;M83;
0,032900000000000;0,162;247027;0,2540;0,122000000000000;2;0,0631;-11251,000;1;0,0359;108943,00;4;0,0778;1;Outro;M83;
0,084200000000000;0,671;272175;0,7840;0,012100000000000;4;0,2310;-5514,000;0;0,0303;122995,00;4;0,5450;1;We Are the People;Empire of the Sun;
0,597000000000000;0,792;239427;0,3870;0,000106000000000;8;0,0757;-8192,000;0;0,0464;136996,00;4;0,6770;1;Look At Where We Are;Hot Chip;
0,080100000000000;0,417;213853;0,9440;0,001410000000000;9;0,0862;-5192,000;1;0,0459;109721,00;4;0,3760;1;Don't Owe You a Thang;Gary Clark Jr,;
0,072600000000000;0,739;386907;0,5260;0,000000000000000;4;0,2150;-7384,000;0;0,1010;143948,00;4;0,3740;1;Money Trees;Kendrick Lamar;
0,203000000000000;0,791;286213;0,9160;0,000000000000000;2;0,0924;-2009,000;1;0,1780;103709,00;4;0,6200;1;Hood Pass Intact feat, MC Eiht;DÉm-Funk;
0,003410000000000;0,491;128187;0,9350;0,348000000000000;1;0,1210;-4,220;1;0,0343;157993,00;4;0,9640;1;Got No Money;FIDLAR;
0,058100000000000;0,748;306600;0,5860;0,000000000000000;1;0,1560;-2554,000;1;0,0512;140067,00;4;0,1620;1;Birthday Song;2 Chainz;
0,000077900000000;0,351;174067;0,9310;0,129000000000000;6;0,2260;-5746,000;0;0,0539;126394,00;4;0,6040;1;Oh;FIDLAR;
0,001000000000000;0,480;139560;0,9640;0,000273000000000;7;0,1310;-3681,000;1;0,0656;98496,00;4;0,5790;1;No Waves;FIDLAR;
0,000230000000000;0,228;182600;0,8860;0,848000000000000;9;0,3070;-3,870;0;0,0497;165201,00;4;0,4990;1;Black Out Stout;FIDLAR;
0,021400000000000;0,465;295880;0,6330;0,790000000000000;11;0,1050;-9493,000;0;0,0578;130074,00;4;0,0451;1;Plague;Crystal Castles;
0,110000000000000;0,438;192000;0,5390;0,000000000000000;8;0,1430;-9578,000;1;0,1660;166649,00;5;0,0759;1;Kerosene;Crystal Castles;
0,003600000000000;0,396;186627;0,6010;0,531000000000000;0;0,1160;-9347,000;1;0,0515;129996,00;4;0,3510;1;Wrath Of God;Crystal Castles;
0,000183000000000;0,596;178800;0,6280;0,007670000000000;5;0,1870;-7582,000;0;0,0503;139965,00;4;0,5200;1;Pale Flesh;Crystal Castles;
0,000964000000000;0,276;174067;0,7660;0,858000000000000;7;0,1500;-6012,000;0;0,0373;158188,00;4;0,5470;1;Past Lives;DIIV;
0,104000000000000;0,241;194600;0,5880;0,000420000000000;7;0,0870;-6914,000;1;0,0313;171882,00;4;0,5060;1;Pictures Of Matchstick Men;Status Quo;
0,000341000000000;0,821;297166;0,9020;0,909000000000000;11;0,0898;-7203,000;1;0,0542;112,98;4;0,2690;1;Get Up;Craig Bratley;
0,037200000000000;0,638;210160;0,8970;0,007480000000000;7;0,0691;-5,780;0;0,0504;133948,00;4;0,9150;1;Keep You;Wild Belle;
0,010100000000000;0,651;247360;0,6420;0,000186000000000;2;0,0902;-4276,000;1;0,1670;88237,00;4;0,7110;1;Anything New;Bibio;
0,054300000000000;0,625;193147;0,5760;0,000040700000000;11;0,1870;-5693,000;0;0,1750;179063,00;4;0,2230;1;Adorn;Miguel;
0,169000000000000;0,759;346160;0,7720;0,068700000000000;7;0,0668;-8052,000;1;0,1250;89245,00;4;0,7520;1;Louie Louie;Toots & The Maytals;
0,017500000000000;0,726;190360;0,6640;0,000000000000000;0;0,1950;-6275,000;1;0,1080;75571,00;4;0,4940;1;Under Mi Sensi;Barrington Levy;
0,084500000000000;0,865;233300;0,5490;0,158000000000000;0;0,0810;-10083,000;1;0,2440;142,80;4;0,6190;1;Murderer;Barrington Levy;
0,001350000000000;0,794;275179;0,4810;0,883000000000000;6;0,0833;-11,970;1;0,1490;114003,00;4;0,3140;1;Space Cakes - Original;Tanner Ross;
0,019300000000000;0,614;323600;0,6770;0,518000000000000;9;0,1080;-8317,000;0;0,0323;126477,00;4;0,7260;1;There;There RadioHead;
0,011300000000000;0,535;258413;0,8570;0,007510000000000;9;0,4720;-5,200;0;0,0543;91053,00;4;0,4310;1;Nightcall;Kavinsky;
0,453000000000000;0,815;230307;0,6720;0,000000000000000;8;0,1120;-5675,000;1;0,2700;151362,00;4;0,8130;1;Jacket & Tie;Toyan;
0,001040000000000;0,595;247175;0,7940;0,007330000000000;0;0,0693;-5186,000;1;0,0345;131619,00;4;0,6850;1;Doom And Gloom - Jeff Bhasker Mix;The Rolling Stones;
0,000040600000000;0,683;230587;0,6980;0,000113000000000;9;0,0580;-6255,000;1;0,0395;125999,00;4;0,9620;1;All Of Me;Tanlines;
0,082900000000000;0,722;192026;0,6190;0,000000000000000;9;0,0533;-8324,000;0;0,3520;140031,00;4;0,6060;1;Females Welcomed (feat, Reija Lee);Trinidad James;
0,098500000000000;0,647;277375;0,8410;0,000000000000000;10;0,8970;-2507,000;1;0,1640;139963,00;4;0,8860;1;Blueberry (Pills & Cocaine) (feat, Danny Brown);Darq E Freaker;
0,000455000000000;0,428;146227;0,9720;0,000854000000000;11;0,3130;-4329,000;0;0,0514;133064,00;4;0,4800;1;Max Can't Surf;FIDLAR;
0,000009190000000;0,325;139533;0,9180;0,000288000000000;2;0,2760;-4823,000;1;0,0710;95537,00;4;0,1840;1;Wait for the Man;FIDLAR;
0,074000000000000;0,912;306280;0,7810;0,762000000000000;7;0,3480;-7018,000;0;0,0444;119978,00;4;0,8910;1;Inspector Norse;Todd Terje;
0,032400000000000;0,771;246573;0,4160;0,000000000000000;0;0,1110;-8188,000;0;0,0894;131952,00;4;0,2180;1;Love Sosa;Chief Keef;
0,000690000000000;0,759;306280;0,7640;0,719000000000000;10;0,1160;-7416,000;0;0,0446;117996,00;4;0,3150;1;This Time Around;Softwar;
0,135000000000000;0,691;264213;0,7370;0,029100000000000;10;0,1270;-5758,000;0;0,0447;108049,00;4;0,6750;1;See Blind Through;Canyons;
0,139000000000000;0,701;261120;0,8220;0,052600000000000;6;0,0726;-6,130;1;0,0366;129,03;4;0,7390;1;Vowels = space and time;Grimes;
0,263000000000000;0,736;260413;0,5800;0,663000000000000;5;0,1010;-9643,000;0;0,0485;140,04;4;0,1440;1;Be A Body;Grimes;
0,131000000000000;0,564;171573;0,9120;0,000008050000000;5;0,3690;-4718,000;0;0,1430;92054,00;4;0,5820;1;Unchained (The Payback / Untouchable);James Brown;
0,164000000000000;0,824;181800;0,5130;0,000000000000000;8;0,0487;-9591,000;1;0,2080;99938,00;4;0,5680;1;Stomp - Dirty;5kinAndBone5;
0,045100000000000;0,406;152040;0,7400;0,722000000000000;0;0,6370;-7232,000;1;0,0310;92333,00;4;0,8220;1;Borrowed Time;Parquet Courts;
0,116000000000000;0,762;204293;0,8830;0,000000000000000;0;0,3000;-4397,000;1;0,1800;140974,00;4;0,7810;1;Young N*****;Gucci Mane;
0,078000000000000;0,540;187847;0,7700;0,000000000000000;7;0,0846;-7748,000;1;0,3540;99882,00;4;0,6200;1;All Gold Everything;Trinidad James;
0,109000000000000;0,834;289508;0,4810;0,822000000000000;8;0,1110;-9511,000;1;0,1350;121999,00;4;0,3060;1;What I Might Do - Club Mix;Ben Pearce;
0,008550000000000;0,714;155337;0,9050;0,000025500000000;8;0,1460;-2663,000;1;0,0289;125927,00;4;0,8240;1;I Love It (feat, Charli XCX) - Original Version;Icona Pop;
0,001500000000000;0,360;162168;0,7740;0,807000000000000;3;0,0996;-8758,000;1;0,0384;80205,00;4;0,6640;1;Kenosha;Swearin';
0,018000000000000;0,609;209760;0,7980;0,000008680000000;5;0,4340;-4448,000;0;0,0404;130034,00;4;0,4050;1;Fineshrine;Purity Ring;
0,004700000000000;0,777;309180;0,6880;0,690000000000000;8;0,0960;-8692,000;0;0,0681;126019,00;4;0,1800;1;Flow;Disclosure;
0,135000000000000;0,749;267307;0,6470;0,000000000000000;2;0,1420;-6878,000;1;0,1370;146024,00;4;0,1960;1;C'Est La Vie;Booba;
0,020200000000000;0,670;260853;0,5440;0,007920000000000;1;0,1400;-9643,000;0;0,1240;140037,00;4;0,3310;1;Caramel;Booba;
0,006270000000000;0,684;228907;0,6370;0,000000000000000;9;0,2970;-6378,000;1;0,0610;140063,00;4;0,2450;1;O,G;Booba;
0,151000000000000;0,633;321627;0,8500;0,000000000000000;5;0,0556;-5915,000;0;0,3440;97933,00;4;0,7610;1;HLM 3;Lunatic;
0,011900000000000;0,473;196664;0,7940;0,002180000000000;9;0,4180;-5151,000;1;0,0462;139313,00;4;0,2930;1;Harlem Shake;Baauer;
0,002070000000000;0,931;255844;0,6060;0,461000000000000;1;0,0920;-8366,000;1;0,2690;94018,00;4;0,8650;1;Purp Walk;Lunice;
0,432000000000000;0,744;232611;0,6850;0,000000000000000;7;0,3190;-8332,000;1;0,3400;87675,00;4;0,5600;1;Do You Like It? (Feat, Kool A,D);Chaz Van Queen;
0,045200000000000;0,752;150053;0,7830;0,000000000000000;9;0,1940;-7507,000;1;0,1510;159912,00;4;0,6110;1;Gucci On The Rise;Gucci Mane;
0,004690000000000;0,821;280173;0,4690;0,000000000000000;8;0,1410;-7152,000;1;0,0473;132002,00;4;0,3210;1;Hate Bein' Sober;Chief Keef;
0,002710000000000;0,908;237293;0,5130;0,000000000000000;2;0,1410;-5318,000;1;0,0973;130047,00;4;0,2560;1;Traffic;Lil Reese;
0,040100000000000;0,636;267147;0,7020;0,000000000000000;11;0,1050;-5437,000;1;0,0743;125998,00;4;0,4710;1;Hold Me Back;Rick Ross;
0,042500000000000;0,790;173160;0,5310;0,000000000000000;8;0,2660;-6968,000;1;0,1970;86306,00;4;0,4980;1;Started From the Bottom;Drake;
0,059600000000000;0,787;121874;0,8100;0,125000000000000;5;0,6250;-7822,000;1;0,0993;77505,00;4;0,6060;1;Dum Dum;Baauer;
0,000451000000000;0,603;342020;0,9780;0,493000000000000;11;0,4040;-1367,000;0;0,1860;150072,00;4;0,4960;1;Higher - Extended;Just Blaze and Baauer;
0,004020000000000;0,937;225940;0,6700;0,000000000000000;9;0,1080;-6149,000;1;0,1070;136029,00;4;0,5920;1;Gone;Juicy J;
0,091200000000000;0,748;275907;0,7030;0,003600000000000;2;0,0635;-11869,000;1;0,0663;110615,00;4;0,6180;1;Rock Creek Park;The Blackbyrds;
0,007410000000000;0,727;250587;0,2350;0,015900000000000;0;0,0769;-20263,000;1;0,1600;127,16;4;0,5900;1;Leaving Babylon;Bad Brains;
0,000117000000000;0,857;222330;0,9480;0,816000000000000;10;0,3170;-6901,000;0;0,2040;140002,00;4;0,6690;1;Trap Shit V7;UZ;
0,029500000000000;0,793;332800;0,9780;0,033100000000000;11;0,0764;-9229,000;0;0,0648;124922,00;4;0,7110;1;Good Life - Original 12'' Mix;Inner City;
0,009050000000000;0,864;223071;0,8600;0,000000000000000;11;0,1830;-1,920;1;0,1780;140029,00;4;0,8830;1;Piss Test (feat, Juicy J & Dany Brown);A-Trak;
0,023400000000000;0,688;219618;0,4570;0,000000000000000;7;0,1270;-9,860;1;0,0338;109278,00;4;0,6450;1;Can't Seem To Make You Mine;Sky Saxon & The Seeds;
0,423000000000000;0,786;267160;0,5250;0,461000000000000;1;0,0876;-8271,000;0;0,0388;128014,00;4;0,4300;1;Borderline;Classixx;
0,002010000000000;0,734;306280;0,6860;0,110000000000000;5;0,0408;-9781,000;0;0,0761;128021,00;4;0,5430;1;Elevate - Q45 Remix;Toni Toni Lee;
0,019600000000000;0,765;246823;0,8910;0,014500000000000;9;0,0293;-6,430;0;0,0514;126,99;4;0,5640;1;With You (feat, Alexis Taylor);Carte Blanche (feat, Alexis Taylor);
0,002630000000000;0,725;238640;0,7980;0,000002140000000;0;0,0791;-6,750;0;0,1620;124045,00;4;0,7200;1;Can't Shake This Feeling;Grum;
0,014000000000000;0,962;156800;0,5920;0,642000000000000;9;0,1340;-11716,000;0;0,1080;130684,00;4;0,3610;1;Check Me Out Like;Blaqstarr;
0,001670000000000;0,845;292654;0,4550;0,000059700000000;11;0,0414;-5209,000;1;0,0693;119987,00;4;0,8320;1;Second Summer;YACHT;
0,000321000000000;0,500;261587;0,9500;0,029300000000000;6;0,3820;-4333,000;1;0,0677;120038,00;4;0,2980;1;Demon To Lean On;Wavves;
0,053700000000000;0,648;322760;0,5470;0,043900000000000;5;0,0826;-6547,000;1;0,0245;141378,00;4;0,8510;1;Walk In The Park;Beach House;
0,005760000000000;0,770;347387;0,6900;0,010700000000000;9;0,0684;-4903,000;0;0,0977;118989,00;4;0,7210;1;Reckless (With Your Love);Azari & III;
0,000031300000000;0,610;320384;0,9070;0,698000000000000;11;0,2300;-5857,000;0;0,0384;112007,00;4;0,3970;1;Reckless (With Your Love) - Tensnake Remix;Azari & III;
0,003180000000000;0,663;146906;0,8770;0,002170000000000;5;0,1240;-3,370;0;0,0538;135989,00;4;0,3960;1;Never Be Your Woman (Shy FX Radio Edit) [feat, Emeli SandÇ];Wiley;
0,000548000000000;0,831;155042;0,3730;0,000362000000000;1;0,1000;-6896,000;1;0,1570;96115,00;4;0,3560;1;(Bonus) Break Her Down;Iamsu!;
0,048200000000000;0,653;141724;0,8170;0,000000000000000;1;0,1570;-5077,000;1;0,2390;135345,00;4;0,4930;1;Molly Ringwald;Danny Brown;
0,000083400000000;0,720;255135;0,7480;0,000000000000000;5;0,1100;-7607,000;1;0,4470;182064,00;4;0,5550;1;8 Feet Tall;Problem;
0,769000000000000;0,808;118353;0,5930;0,000002070000000;1;0,1110;-9395,000;1;0,3440;89876,00;4;0,8800;1;36 Chamber Flow;Flatbush Zombies;
0,030200000000000;0,798;216585;0,4810;0,000000000000000;7;0,1280;-10488,000;1;0,3140;127136,00;4;0,6400;1;Trill Hoe;Western Tink;
0,007060000000000;0,586;245733;0,9150;0,236000000000000;6;0,1920;-6264,000;1;0,0310;117,99;4;0,7470;1;Saturday Love;Toro y Moi;
0,150000000000000;0,695;240040;0,6150;0,000212000000000;7;0,0879;-5325,000;0;0,0420;124015,00;4;0,4250;1;Sweater Weather;The Neighbourhood;
0,007490000000000;0,587;250299;0,7840;0,012600000000000;9;0,2640;-4878,000;1;0,0469;139,99;4;0,1300;1;Oh My - Club Mix;The Partysquad;
0,076500000000000;0,675;205533;0,8620;0,000609000000000;8;0,3640;-5309,000;0;0,0501;124982,00;4;0,8190;1;Saltkin;Purity Ring;
0,116000000000000;0,671;239613;0,7300;0,000356000000000;8;0,2010;-6773,000;1;0,0369;112011,00;4;0,3020;1;Lofticries;Purity Ring;
0,002210000000000;0,632;156614;0,7930;0,000000000000000;10;0,1710;-4171,000;0;0,1020;189992,00;4;0,3930;1;Get It In;Iamsu!;
0,010600000000000;0,774;227327;0,9200;0,433000000000000;11;0,1460;-4213,000;1;0,2500;128,97;4;0,2230;1;My Bad - Club Mix;The Partysquad;
0,041500000000000;0,941;207040;0,6850;0,000000000000000;10;0,0800;-5,240;1;0,0752;97524,00;4;0,6950;1;I'm Different;2 Chainz;
0,042600000000000;0,794;248413;0,8110;0,000001070000000;6;0,1010;-8966,000;0;0,0380;116047,00;4;0,8650;1;Get Lucky - Radio Edit;Daft Punk;
0,043600000000000;0,805;192623;0,6340;0,000000000000000;7;0,0579;-7759,000;1;0,0535;143944,00;4;0,7600;1;Had A Dream;EMP DASME;
0,005840000000000;0,394;225680;0,6690;0,000000000000000;7;0,3340;-4461,000;1;0,0560;169929,00;4;0,1950;1;Recover;CHVRCHES;
0,034700000000000;0,635;224747;0,4590;0,000184000000000;2;0,0770;-7,590;1;0,0491;114865,00;4;0,3450;1;Now Is Not the Time;CHVRCHES;
0,001160000000000;0,669;211042;0,7650;0,000000000000000;8;0,3120;-7885,000;1;0,0510;131946,00;4;0,1630;1;MDA;Problem;
0,063700000000000;0,742;304880;0,9120;0,000000000000000;6;0,5990;-1188,000;0;0,1300;137975,00;4;0,5620;1;Pop That;French Montana;
0,244000000000000;0,624;205973;0,7520;0,000000000000000;4;0,1310;-5,430;1;0,1210;134021,00;4;0,8620;1;Young & Gettin' It - feat, Kirko Bangz;Meek Mill;
0,450000000000000;0,622;218480;0,6280;0,000000000000000;7;0,2510;-9964,000;0;0,2430;144812,00;4;0,3040;1;Best Wishes;Iamsu!;
0,121000000000000;0,719;216000;0,6600;0,000000000000000;2;0,1270;-8,220;1;0,0829;119996,00;4;0,3570;1;Kids;Iamsu!;
0,000478000000000;0,525;200015;0,8000;0,429000000000000;11;0,3190;-11484,000;1;0,1220;80032,00;4;0,5200;1;Levitate;Paper Diamond;
0,140000000000000;0,525;291162;0,5380;0,117000000000000;11;0,0950;-9366,000;0;0,0783;175953,00;4;0,7910;1;Get Free (feat, Amber of Dirty Projectors);Major Lazer;
0,000373000000000;0,472;246427;0,8550;0,930000000000000;0;0,8870;-6937,000;1;0,0690;154908,00;4;0,1660;1;Balance;Future Islands;
0,004170000000000;0,900;262168;0,9290;0,000020400000000;7;0,5240;-0,718;1;0,1480;129991,00;4;0,5660;1;The Lion - Original Mix;The Partysquad;
0,000839000000000;0,802;334849;0,5860;0,021200000000000;5;0,0587;-6245,000;1;0,1030;128011,00;4;0,4070;1;For Your Love - Club Edit;The Partysquad;
0,000423000000000;0,723;358436;0,6690;0,936000000000000;11;0,0751;-5026,000;0;0,0582;126013,00;4;0,1560;1;For Your Love - Olav Basoski Remix;The Partysquad;
0,284000000000000;0,797;253187;0,5080;0,008590000000000;9;0,3560;-8154,000;0;0,0455;118032,00;4;0,9580;1;Slippin?;Quadron;
0,002550000000000;0,869;224107;0,4260;0,534000000000000;7;0,1130;-8187,000;1;0,2020;127059,00;4;0,4570;1;Take You On;Peaches;
